BraidLo6.0r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
235,516753.0948,3729613.6330,0.1395,0.2789,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516753.4670,3729614.0847,0.1976,0.3126,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516753.2524,3729613.9330,0.2282,0.2281,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516748.1784,3729567.4035,-0.5017,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516748.1389,3729568.7120,-0.5275,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516748.3536,3729570.0188,-0.4801,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516745.9936,3729564.6174,-0.7644,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516746.9014,3729566.6713,-0.6707,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516745.8804,3729565.7926,-0.8014,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516744.7960,3729563.4243,-0.8678,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516743.6431,3729561.9056,-0.9279,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516755.0353,3729614.7776,-0.2360,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516755.2206,3729614.4760,-0.2104,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516755.2164,3729614.6762,-0.2641,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
