BraidHi5000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
134,516811.5079,3729607.1320,0.0181,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516797.1340,3729609.7513,-0.2288,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516800.7238,3729609.5599,-0.0976,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516803.9410,3729609.6004,-0.0107,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516807.1030,3729609.6421,0.0714,0.1764,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516795.3629,3729612.5915,-0.2491,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516775.7747,3729652.7899,0.9983,2.8069,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516782.4343,3729618.5955,-0.0149,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516780.6611,3729621.4179,-0.0433,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516779.0982,3729624.2996,0.2000,0.3277,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516787.5629,3729615.5791,0.1600,0.8778,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516790.5865,3729615.5678,0.0886,0.0693,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516785.8398,3729618.3655,0.0963,0.2320,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516778.2209,3729645.5838,0.2316,2.2332,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516793.7025,3729615.4637,-0.1335,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516779.0664,3729646.3385,0.1088,1.7357,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516777.5189,3729649.8678,0.7646,1.7447,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516777.3668,3729651.8009,0.6631,2.3042,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516779.6860,3729647.2078,0.1091,0.9495,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516779.8942,3729648.2381,0.0714,0.8230,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516779.2402,3729649.4482,0.2115,0.5939,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
