Braidxpshel4.8r.cdg, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
134,516760.0716,3729645.6155,-0.0039,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516760.4361,3729646.8417,0.0034,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516760.3688,3729646.5330,0.0007,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516760.3214,3729646.2033,-0.0039,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516760.3174,3729645.8594,-0.0091,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516759.6568,3729648.0491,0.0407,0.0681,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516759.9580,3729648.1285,0.0308,0.0741,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516759.4382,3729647.4030,0.0401,0.0619,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516759.4330,3729647.6379,0.0440,0.0666,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516759.8867,3729646.5672,0.0151,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516759.6913,3729646.7350,0.0193,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516759.5194,3729646.9085,0.0295,0.0725,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516759.3763,3729647.0649,0.0369,0.0700,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516759.3108,3729647.2562,0.0430,0.0684,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516759.8372,3729646.1853,0.0143,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516759.4208,3729647.9034,0.0479,0.0725,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516759.8062,3729645.7637,0.0077,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516757.2073,3729575.2875,0.2233,0.0815,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516757.0059,3729574.7681,0.2291,0.0828,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516756.9024,3729571.2856,0.2430,0.0799,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516757.0685,3729573.3389,0.2326,0.0818,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516756.9348,3729573.9068,0.2338,0.0829,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516756.8092,3729574.3429,0.2350,0.0843,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516756.6475,3729571.5568,0.2471,0.0818,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516757.0090,3729571.8932,0.2392,0.0799,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516757.1928,3729572.6250,0.2334,0.0796,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516756.5280,3729576.3762,0.2348,0.0894,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516756.6953,3729576.0767,0.2316,0.0876,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516756.2056,3729576.4422,0.2408,0.0932,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516756.7679,3729575.6821,0.2315,0.0860,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516755.4167,3729577.4477,0.2553,0.1028,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516755.1085,3729577.5304,0.2623,0.1055,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516755.7905,3729576.9286,0.2490,0.0980,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516755.8840,3729576.5347,0.2479,0.0968,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516755.4825,3729577.0179,0.2551,0.1015,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516755.0302,3729577.9758,0.2625,0.1068,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516755.1891,3729578.8315,0.2569,0.1069,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516754.9428,3729578.4358,0.2637,0.1079,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516755.0921,3729579.3230,0.2581,0.1085,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516755.7762,3729581.1474,0.2370,0.1023,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516755.5059,3729580.7019,0.2448,0.1055,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516755.2422,3729580.2622,0.2516,0.1082,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516754.9858,3729579.8278,0.2594,0.1103,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516756.5769,3729583.1002,0.2110,0.0922,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516756.2569,3729582.6342,0.2208,0.0964,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516755.9580,3729582.1682,0.2295,0.1008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516755.6725,3729581.7056,0.2383,0.1042,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516756.4775,3729583.6791,0.2113,0.0949,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516759.8303,3729645.3219,-0.0004,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516756.5446,3729585.2920,0.2032,0.0874,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516757.0975,3729581.7612,0.2032,0.0837,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516757.4459,3729581.5674,0.1720,0.0637,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516757.5198,3729581.0083,0.1758,0.0641,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516757.6283,3729580.4734,0.1716,0.0630,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516757.7571,3729579.9609,0.1643,0.0582,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516757.9022,3729579.4762,0.1551,0.0515,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516758.0655,3729579.0403,0.1421,0.0428,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516758.0544,3729577.6219,0.1722,0.0654,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516758.1569,3729576.9773,0.1707,0.0573,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516758.3537,3729577.3550,0.1370,0.0483,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516758.2161,3729578.6497,0.1301,0.0408,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516758.2076,3729577.9810,0.1445,0.0575,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516758.3378,3729578.3126,0.1201,0.0430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516758.3979,3729576.7158,0.1449,0.0512,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516758.6158,3729576.4564,0.1277,0.0325,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516758.8416,3729576.2101,0.1090,0.0254,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516759.0185,3729575.9794,0.0961,0.0272,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516756.6918,3729584.7248,0.2018,0.0858,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516756.8276,3729584.1490,0.2006,0.0818,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516757.0596,3729582.3646,0.2016,0.0838,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516756.9371,3729583.5672,0.2003,0.0795,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516757.0145,3729582.9684,0.2010,0.0809,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516759.2544,3729572.8670,0.1313,0.0409,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516759.6872,3729572.1038,0.1003,0.0380,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516759.9957,3729571.3142,0.0795,0.0279,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516759.1533,3729575.7628,0.0865,0.0315,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516759.1889,3729575.1408,0.1003,0.0331,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516759.1610,3729575.4757,0.0939,0.0122,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516759.4577,3729575.0261,0.0728,0.0072,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516759.1974,3729573.6264,0.1257,0.0384,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516759.2264,3729574.2557,0.1130,0.0325,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516759.5333,3729574.7206,0.0725,0.0190,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516760.9433,3729571.3232,-0.0125,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516760.2849,3729648.1932,0.0189,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516760.5740,3729647.8564,0.0124,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516760.5401,3729647.4882,0.0117,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516760.5014,3729647.1491,0.0056,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516760.3670,3729645.5124,-0.0167,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516760.1566,3729645.2142,-0.0138,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516759.9412,3729644.8784,-0.0117,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516760.7463,3729646.8865,-0.0086,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516760.6680,3729646.6116,-0.0096,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516760.5918,3729646.3376,-0.0117,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516760.5679,3729646.0468,-0.0153,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516760.7979,3729646.1829,-0.0215,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516760.6020,3729645.7501,-0.0212,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516782.5313,3729700.0743,0.0619,0.0258,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516782.2668,3729699.6110,0.0594,0.0279,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516782.0030,3729699.1555,0.0538,0.0180,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516783.0539,3729700.0778,0.0598,0.0281,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516783.3197,3729700.5474,0.0714,0.0240,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516783.8591,3729701.4878,0.0967,0.0329,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516783.5892,3729701.0176,0.0847,0.0286,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516761.5664,3729655.6891,0.0329,0.0917,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516761.3142,3729655.5526,0.0385,0.1273,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516760.3373,3729648.6142,0.0216,0.1164,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516759.3731,3729648.2229,0.0554,0.0764,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516759.9702,3729648.5254,0.0364,0.0760,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516759.6353,3729648.4085,0.0471,0.0706,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516759.2621,3729647.4668,0.0477,0.0714,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516759.2328,3729647.7043,0.0529,0.0734,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516759.6255,3729646.3695,0.0158,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516759.4376,3729646.5733,0.0271,0.0840,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516759.2806,3729646.7938,0.0366,0.0656,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516759.1658,3729647.0232,0.0445,0.0669,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516759.0965,3729647.2493,0.0511,0.0732,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,516759.5667,3729645.9540,0.0151,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
