"","date","discharge"
"7956",2010-09-29,2.200464
"7957",2010-09-30,2.361888
"7958",2011-09-01,1.687872
"7959",2011-09-02,1.67088
"7960",2011-09-03,1.668048
"7961",2011-09-04,1.668048
"7962",2011-09-05,1.687872
"7963",2011-09-06,1.772832
"7964",2011-09-07,1.886112
"7965",2011-09-08,2.118336
"7966",2011-09-09,2.041872
"7967",2011-09-10,2.002224
"7968",2011-09-11,2.09568
"7969",2011-09-12,3.37008
"7970",2011-09-13,2.90988
"7971",2011-09-14,2.90988
"7972",2011-09-15,5.39496
"7973",2011-09-16,6.22332
"7974",2011-09-17,3.97188
"7975",2011-09-18,3.41964
"7976",2011-09-19,3.05856
"7977",2011-09-20,2.84616
"7978",2011-09-21,3.37008
"7979",2011-09-22,3.1152
"7980",2011-09-23,2.815008
"7981",2011-09-24,2.554464
"7982",2011-09-25,2.710224
"7983",2011-09-26,2.582784
"7984",2011-09-27,2.511984
"7985",2011-09-28,2.39304
"7986",2011-09-29,2.296752
"7987",2011-09-30,2.387376
"7988",2012-09-01,3.37716
"7989",2012-09-02,3.44088
"7990",2012-09-03,3.37716
"7991",2012-09-04,3.22848
"7992",2012-09-05,3.37716
"7993",2012-09-06,4.33296
"7994",2012-09-07,3.46212
"7995",2012-09-08,3.48336
"7996",2012-09-09,3.58956
"7997",2012-09-10,3.01608
"7998",2012-09-11,2.73996
"7999",2012-09-12,2.99484
"8000",2012-09-13,3.24972
"8001",2012-09-14,3.14352
"8002",2012-09-15,2.69748
"8003",2012-09-16,3.42672
"8004",2012-09-17,3.17184
"8005",2012-09-18,3.05856
"8006",2012-09-19,3.00192
"8007",2012-09-20,2.574288
"8008",2012-09-21,2.330736
"8009",2012-09-22,2.033376
"8010",2012-09-23,2.197632
"8011",2012-09-24,2.302416
"8012",2012-09-25,2.545968
"8013",2012-09-26,2.438352
"8014",2012-09-27,2.327904
"8015",2012-09-28,2.29392
"8016",2012-09-29,2.220288
"8017",2012-09-30,2.214624
"8018",2013-09-01,15.52644
"8019",2013-09-02,9.09072
"8020",2013-09-03,7.3278
"8021",2013-09-04,6.32952
"8022",2013-09-05,5.4162
"8023",2013-09-06,4.54536
"8024",2013-09-07,4.22676
"8025",2013-09-08,4.3542
"8026",2013-09-09,12.02184
"8027",2013-09-10,11.44836
"8028",2013-09-11,20.02932
"8029",2013-09-12,21.4524
"8030",2013-09-13,16.48224
"8031",2013-09-14,9.64296
"8032",2013-09-15,7.17912
"8033",2013-09-16,8.00748
"8034",2013-09-17,6.45696
"8035",2013-09-18,5.2038
"8036",2013-09-19,4.75776
"8037",2013-09-20,4.33296
"8038",2013-09-21,3.86568
"8039",2013-09-22,3.6108
"8040",2013-09-23,3.44088
"8041",2013-09-24,3.31344
"8042",2013-09-25,3.10104
"8043",2013-09-26,2.93112
"8044",2013-09-27,2.78244
"8045",2013-09-28,2.655
"8046",2013-09-29,2.7612
"8047",2013-09-30,2.7612
"8048",2014-09-01,3.80196
"8049",2014-09-02,3.14352
"8050",2014-09-03,3.3984
"8051",2014-09-04,3.14352
"8052",2014-09-05,3.2568
"8053",2014-09-06,2.655
"8054",2014-09-07,2.69748
"8055",2014-09-08,3.44088
"8056",2014-09-09,3.86568
"8057",2014-09-10,3.86568
"8058",2014-09-11,3.69576
"8059",2014-09-12,3.31344
"8060",2014-09-13,2.90988
"8061",2014-09-14,2.71872
"8062",2014-09-15,2.82492
"8063",2014-09-16,3.33468
"8064",2014-09-17,4.12056
"8065",2014-09-18,3.73824
"8066",2014-09-19,3.88692
"8067",2014-09-20,3.35592
"8068",2014-09-21,4.4604
"8069",2014-09-22,3.52584
"8070",2014-09-23,3.05856
"8071",2014-09-24,3.14352
"8072",2014-09-25,2.823504
"8073",2014-09-26,2.88864
"8074",2014-09-27,2.94528
"8075",2014-09-28,3.95064
"8076",2014-09-29,5.14008
"8077",2014-09-30,4.779
"8078",2015-09-01,3.14352
"8079",2015-09-02,4.0356
"8080",2015-09-03,3.10104
"8081",2015-09-04,2.69748
"8082",2015-09-05,3.34176
"8083",2015-09-06,3.95064
"8084",2015-09-07,5.75604
"8085",2015-09-08,3.80196
"8086",2015-09-09,3.35592
"8087",2015-09-10,3.03732
"8088",2015-09-11,2.63376
"8089",2015-09-12,3.17184
"8090",2015-09-13,3.08688
"8091",2015-09-14,2.9736
"8092",2015-09-15,2.94528
"8093",2015-09-16,2.91696
"8094",2015-09-17,2.9736
"8095",2015-09-18,2.710224
"8096",2015-09-19,2.679072
"8097",2015-09-20,2.585616
"8098",2015-09-21,2.469504
"8099",2015-09-22,2.88864
"8100",2015-09-23,3.52584
"8101",2015-09-24,2.84616
"8102",2015-09-25,3.20016
"8103",2015-09-26,2.650752
"8104",2015-09-27,2.486496
"8105",2015-09-28,2.526144
"8106",2015-09-29,2.458176
"8107",2015-09-30,2.404368
"8108",2016-09-01,3.65328
"8109",2016-09-02,4.75776
"8110",2016-09-03,3.80196
"8111",2016-09-04,3.46212
"8112",2016-09-05,3.05856
"8113",2016-09-06,2.88864
"8114",2016-09-07,3.37008
"8115",2016-09-08,3.34176
"8116",2016-09-09,3.17184
"8117",2016-09-10,2.781024
"8118",2016-09-11,2.628096
"8119",2016-09-12,2.625264
"8120",2016-09-13,2.551632
"8121",2016-09-14,2.50632
"8122",2016-09-15,2.381712
"8123",2016-09-16,2.1948
"8124",2016-09-17,2.163648
"8125",2016-09-18,2.058864
"8126",2016-09-19,2.20896
"8127",2016-09-20,2.560128
"8128",2016-09-21,3.17184
"8129",2016-09-22,2.71872
"8130",2016-09-23,2.84616
"8131",2016-09-24,2.71872
"8132",2016-09-25,3.24972
"8133",2016-09-26,2.78244
"8134",2016-09-27,2.655
"8135",2016-09-28,3.45504
"8136",2016-09-29,2.69748
"8137",2016-09-30,2.82492
"8138",2017-09-01,2.670576
"8139",2017-09-02,2.543136
"8140",2017-09-03,2.429856
"8141",2017-09-04,2.412864
"8142",2017-09-05,3.22848
"8143",2017-09-06,2.800848
"8144",2017-09-07,2.77536
"8145",2017-09-08,2.752704
"8146",2017-09-09,2.70456
"8147",2017-09-10,2.80368
"8148",2017-09-11,3.03024
"8149",2017-09-12,2.94528
"8150",2017-09-13,2.91696
"8151",2017-09-14,2.88864
"8152",2017-09-15,2.91696
"8153",2017-09-16,2.823504
"8154",2017-09-17,2.772528
"8155",2017-09-18,2.724384
"8156",2017-09-19,2.579952
"8157",2017-09-20,2.452512
"8158",2017-09-21,2.424192
"8159",2017-09-22,2.415696
"8160",2017-09-23,2.36472
"8161",2017-09-24,2.461008
"8162",2017-09-25,2.494992
"8163",2017-09-26,2.6904
"8164",2017-09-27,2.744208
"8165",2017-09-28,2.63376
"8166",2017-09-29,2.545968
"8167",2017-09-30,2.486496
"8168",2018-09-01,2.90988
"8169",2018-09-02,3.65328
"8170",2018-09-03,5.4162
"8171",2018-09-04,4.86396
"8172",2018-09-05,5.43744
"8173",2018-09-06,5.6286
"8174",2018-09-07,5.14008
"8175",2018-09-08,4.54536
"8176",2018-09-09,4.01436
"8177",2018-09-10,3.73824
"8178",2018-09-11,3.73824
"8179",2018-09-12,3.54708
"8180",2018-09-13,3.31344
"8181",2018-09-14,3.27096
"8182",2018-09-15,3.22848
"8183",2018-09-16,3.0798
"8184",2018-09-17,2.82492
"8185",2018-09-18,2.69748
"8186",2018-09-19,2.71872
"8187",2018-09-20,2.99484
"8188",2018-09-21,3.2922
"8189",2018-09-22,3.31344
"8190",2018-09-23,3.12228
"8191",2018-09-24,3.10104
"8192",2018-09-25,2.9736
"8193",2018-09-26,2.90988
"8194",2018-09-27,3.05856
"8195",2018-09-28,2.99484
"8196",2018-09-29,2.93112
"8197",2018-09-30,3.05856
"8198",1988-10-01,3.0798
"8199",1988-10-02,3.05856
"8200",1988-10-03,3.01608
"8201",1988-10-04,3.01608
"8202",1988-10-05,3.0798
"8203",1988-10-06,3.12228
"8204",1988-10-07,3.12228
"8205",1988-10-08,3.12228
"8206",1988-10-09,3.0798
"8207",1988-10-10,3.6108
"8208",1988-10-11,3.9294
"8209",1988-10-12,3.31344
"8210",1988-10-13,3.24972
"8211",1988-10-14,4.54536
"8212",1988-10-15,3.9294
"8213",1988-10-16,3.56832
"8214",1988-10-17,3.48336
"8215",1988-10-18,3.35592
"8216",1988-10-19,3.2922
"8217",1988-10-20,3.24972
"8218",1988-10-21,3.24972
"8219",1988-10-22,3.35592
"8220",1988-10-23,3.31344
"8221",1988-10-24,3.37716
"8222",1988-10-25,3.27096
"8223",1988-10-26,3.2922
"8224",1988-10-27,3.0798
"8225",1988-10-28,3.12228
"8226",1988-10-29,3.12228
"8227",1988-10-30,3.22848
"8228",1988-10-31,3.27096
"8229",1989-10-01,2.29392
"8230",1989-10-02,2.63376
"8231",1989-10-03,2.66208
"8232",1989-10-04,2.9736
"8233",1989-10-05,3.31344
"8234",1989-10-06,3.16476
"8235",1989-10-07,3.56832
"8236",1989-10-08,3.45504
"8237",1989-10-09,3.3984
"8238",1989-10-10,3.14352
"8239",1989-10-11,2.88864
"8240",1989-10-12,2.6904
"8241",1989-10-13,2.4072
"8242",1989-10-14,2.2656
"8243",1989-10-15,2.32224
"8244",1989-10-16,2.60544
"8245",1989-10-17,3.05856
"8246",1989-10-18,3.51168
"8247",1989-10-19,3.45504
"8248",1989-10-20,3.42672
"8249",1989-10-21,2.73996
"8250",1989-10-22,3.0798
"8251",1989-10-23,3.3984
"8252",1989-10-24,3.37716
"8253",1989-10-25,3.24972
"8254",1989-10-26,3.05856
"8255",1989-10-27,3.186
"8256",1989-10-28,3.20724
"8257",1989-10-29,3.27096
"8258",1989-10-30,3.33468
"8259",1989-10-31,3.3984
"8260",1990-10-01,3.22848
"8261",1990-10-02,7.47648
"8262",1990-10-03,4.69404
"8263",1990-10-04,3.80196
"8264",1990-10-05,3.37716
"8265",1990-10-06,3.22848
"8266",1990-10-07,3.31344
"8267",1990-10-08,3.10104
"8268",1990-10-09,3.05856
"8269",1990-10-10,2.99484
"8270",1990-10-11,2.88864
"8271",1990-10-12,2.82492
"8272",1990-10-13,2.8674
"8273",1990-10-14,2.93112
"8274",1990-10-15,2.88864
"8275",1990-10-16,2.9736
"8276",1990-10-17,2.84616
"8277",1990-10-18,3.42672
"8278",1990-10-19,3.51168
"8279",1990-10-20,3.16476
"8280",1990-10-21,2.99484
"8281",1990-10-22,3.22848
"8282",1990-10-23,3.46212
"8283",1990-10-24,3.5046
"8284",1990-10-25,3.41964
"8285",1990-10-26,3.27096
"8286",1990-10-27,3.22848
"8287",1990-10-28,3.41964
"8288",1990-10-29,3.54708
"8289",1990-10-30,3.5046
"8290",1990-10-31,3.37716
"8291",1991-10-01,2.80368
"8292",1991-10-02,2.832
"8293",1991-10-03,2.71872
"8294",1991-10-04,2.43552
"8295",1991-10-05,2.46384
"8296",1991-10-06,2.46384
"8297",1991-10-07,2.52048
"8298",1991-10-08,2.57712
"8299",1991-10-09,2.66208
"8300",1991-10-10,2.52048
"8301",1991-10-11,2.46384
"8302",1991-10-12,2.66208
"8303",1991-10-13,2.88864
"8304",1991-10-14,2.86032
"8305",1991-10-15,2.94528
"8306",1991-10-16,2.6904
"8307",1991-10-17,2.52048
"8308",1991-10-18,2.35056
"8309",1991-10-19,2.46384
"8310",1991-10-20,2.4072
"8311",1991-10-21,2.60544
"8312",1991-10-22,2.63376
"8313",1991-10-23,3.05856
"8314",1991-10-24,3.22848
"8315",1991-10-25,3.48336
"8316",1991-10-26,3.56832
"8317",1991-10-27,2.9736
"8318",1991-10-28,3.35592
"8319",1991-10-29,3.52584
"8320",1991-10-30,3.54708
"8321",1991-10-31,3.58956
"8322",1992-10-01,3.14352
"8323",1992-10-02,3.28512
"8324",1992-10-03,3.03024
"8325",1992-10-04,3.00192
"8326",1992-10-05,3.14352
"8327",1992-10-06,3.31344
"8328",1992-10-07,3.37008
"8329",1992-10-08,3.31344
"8330",1992-10-09,3.42672
"8331",1992-10-10,3.42672
"8332",1992-10-11,3.48336
"8333",1992-10-12,3.45504
"8334",1992-10-13,2.8674
"8335",1992-10-14,2.88864
"8336",1992-10-15,2.80368
"8337",1992-10-16,3.20016
"8338",1992-10-17,3.2568
"8339",1992-10-18,2.95236
"8340",1992-10-19,2.93112
"8341",1992-10-20,2.99484
"8342",1992-10-21,2.84616
"8343",1992-10-22,2.88864
"8344",1992-10-23,3.05856
"8345",1992-10-24,3.2922
"8346",1992-10-25,3.48336
"8347",1992-10-26,3.63204
"8348",1992-10-27,3.86568
"8349",1992-10-28,3.84444
"8350",1992-10-29,4.82148
"8351",1992-10-30,5.45868
"8352",1992-10-31,4.4604
"8353",1993-10-01,3.2568
"8354",1993-10-02,3.03024
"8355",1993-10-03,3.03024
"8356",1993-10-04,3.03024
"8357",1993-10-05,3.28512
"8358",1993-10-06,3.44088
"8359",1993-10-07,9.06948
"8360",1993-10-08,8.04996
"8361",1993-10-09,5.79852
"8362",1993-10-10,5.01264
"8363",1993-10-11,4.73652
"8364",1993-10-12,4.52412
"8365",1993-10-13,4.20552
"8366",1993-10-14,3.84444
"8367",1993-10-15,4.01436
"8368",1993-10-16,4.12056
"8369",1993-10-17,3.80196
"8370",1993-10-18,3.84444
"8371",1993-10-19,4.0356
"8372",1993-10-20,4.41792
"8373",1993-10-21,4.41792
"8374",1993-10-22,4.26924
"8375",1993-10-23,3.63204
"8376",1993-10-24,3.63204
"8377",1993-10-25,3.6108
"8378",1993-10-26,3.46212
"8379",1993-10-27,3.31344
"8380",1993-10-28,3.44088
"8381",1993-10-29,3.46212
"8382",1993-10-30,3.44088
"8383",1993-10-31,3.48336
"8384",1994-10-01,3.05856
"8385",1994-10-02,3.2568
"8386",1994-10-03,3.17184
"8387",1994-10-04,3.51168
"8388",1994-10-05,3.37008
"8389",1994-10-06,2.73996
"8390",1994-10-07,3.54
"8391",1994-10-08,3.56832
"8392",1994-10-09,3.45504
"8393",1994-10-10,3.3984
"8394",1994-10-11,3.34176
"8395",1994-10-12,3.17184
"8396",1994-10-13,3.34176
"8397",1994-10-14,3.3984
"8398",1994-10-15,3.0798
"8399",1994-10-16,3.5046
"8400",1994-10-17,3.69576
"8401",1994-10-18,3.80196
"8402",1994-10-19,3.56832
"8403",1994-10-20,3.5046
"8404",1994-10-21,3.46212
"8405",1994-10-22,3.37716
"8406",1994-10-23,3.33468
"8407",1994-10-24,3.37716
"8408",1994-10-25,3.2922
"8409",1994-10-26,3.24972
"8410",1994-10-27,3.24972
"8411",1994-10-28,3.14352
"8412",1994-10-29,3.14352
"8413",1994-10-30,3.20724
"8414",1994-10-31,3.27096
"8415",1995-10-01,5.16132
"8416",1995-10-02,4.82148
"8417",1995-10-03,4.50288
"8418",1995-10-04,3.69576
"8419",1995-10-05,3.48336
"8420",1995-10-06,3.10104
"8421",1995-10-07,2.8674
"8422",1995-10-08,2.73996
"8423",1995-10-09,2.73996
"8424",1995-10-10,2.80368
"8425",1995-10-11,3.59664
"8426",1995-10-12,2.7612
"8427",1995-10-13,3.59664
"8428",1995-10-14,3.59664
"8429",1995-10-15,2.78244
"8430",1995-10-16,2.78244
"8431",1995-10-17,2.7612
"8432",1995-10-18,3.42672
"8433",1995-10-19,3.51168
"8434",1995-10-20,2.7612
"8435",1995-10-21,2.78244
"8436",1995-10-22,2.88864
"8437",1995-10-23,2.84616
"8438",1995-10-24,3.03732
"8439",1995-10-25,3.01608
"8440",1995-10-26,3.12228
"8441",1995-10-27,3.16476
"8442",1995-10-28,3.16476
"8443",1995-10-29,3.20724
"8444",1995-10-30,3.37716
"8445",1995-10-31,3.31344
"8446",1996-10-01,3.31344
"8447",1996-10-02,3.31344
"8448",1996-10-03,3.31344
"8449",1996-10-04,3.3984
"8450",1996-10-05,3.34176
"8451",1996-10-06,3.17184
"8452",1996-10-07,3.31344
"8453",1996-10-08,3.2568
"8454",1996-10-09,3.20016
"8455",1996-10-10,3.17184
"8456",1996-10-11,2.94528
"8457",1996-10-12,3.22848
"8458",1996-10-13,3.2568
"8459",1996-10-14,3.14352
"8460",1996-10-15,3.31344
"8461",1996-10-16,3.28512
"8462",1996-10-17,3.28512
"8463",1996-10-18,3.34176
"8464",1996-10-19,3.45504
"8465",1996-10-20,2.88864
"8466",1996-10-21,2.80368
"8467",1996-10-22,2.90988
"8468",1996-10-23,3.03732
"8469",1996-10-24,3.22848
"8470",1996-10-25,3.48336
"8471",1996-10-26,3.58956
"8472",1996-10-27,4.20552
"8473",1996-10-28,4.26924
"8474",1996-10-29,4.41792
"8475",1996-10-30,4.37544
"8476",1996-10-31,3.86568
"8477",1997-10-01,3.65328
"8478",1997-10-02,3.186
"8479",1997-10-03,2.95236
"8480",1997-10-04,2.7612
"8481",1997-10-05,3.56832
"8482",1997-10-06,3.2568
"8483",1997-10-07,3.41964
"8484",1997-10-08,5.31
"8485",1997-10-09,4.29048
"8486",1997-10-10,3.67452
"8487",1997-10-11,3.35592
"8488",1997-10-12,3.35592
"8489",1997-10-13,3.24972
"8490",1997-10-14,3.24972
"8491",1997-10-15,3.20724
"8492",1997-10-16,3.14352
"8493",1997-10-17,3.05856
"8494",1997-10-18,2.9736
"8495",1997-10-19,2.88864
"8496",1997-10-20,2.8674
"8497",1997-10-21,2.84616
"8498",1997-10-22,2.90988
"8499",1997-10-23,3.22848
"8500",1997-10-24,3.35592
"8501",1997-10-25,3.44088
"8502",1997-10-26,3.46212
"8503",1997-10-27,3.48336
"8504",1997-10-28,3.52584
"8505",1997-10-29,3.65328
"8506",1997-10-30,3.63204
"8507",1997-10-31,3.54708
"8508",1998-10-01,3.05856
"8509",1998-10-02,3.08688
"8510",1998-10-03,3.1152
"8511",1998-10-04,3.14352
"8512",1998-10-05,2.9736
"8513",1998-10-06,3.05856
"8514",1998-10-07,3.14352
"8515",1998-10-08,3.22848
"8516",1998-10-09,3.37008
"8517",1998-10-10,3.2568
"8518",1998-10-11,3.34176
"8519",1998-10-12,3.28512
"8520",1998-10-13,3.14352
"8521",1998-10-14,3.05856
"8522",1998-10-15,3.2568
"8523",1998-10-16,3.59664
"8524",1998-10-17,2.73996
"8525",1998-10-18,2.88864
"8526",1998-10-19,3.01608
"8527",1998-10-20,3.03732
"8528",1998-10-21,3.0798
"8529",1998-10-22,5.92596
"8530",1998-10-23,5.07636
"8531",1998-10-24,4.37544
"8532",1998-10-25,4.248
"8533",1998-10-26,4.80024
"8534",1998-10-27,6.2658
"8535",1998-10-28,5.5224
"8536",1998-10-29,4.58784
"8537",1998-10-30,4.4604
"8538",1998-10-31,5.31
"8539",1999-10-01,4.8852
"8540",1999-10-02,4.50288
"8541",1999-10-03,4.1418
"8542",1999-10-04,3.99312
"8543",1999-10-05,3.69576
"8544",1999-10-06,3.31344
"8545",1999-10-07,3.22848
"8546",1999-10-08,3.22848
"8547",1999-10-09,3.31344
"8548",1999-10-10,3.33468
"8549",1999-10-11,3.37716
"8550",1999-10-12,3.22848
"8551",1999-10-13,3.12228
"8552",1999-10-14,3.10104
"8553",1999-10-15,3.14352
"8554",1999-10-16,3.12228
"8555",1999-10-17,3.03732
"8556",1999-10-18,3.10104
"8557",1999-10-19,3.0798
"8558",1999-10-20,2.95236
"8559",1999-10-21,2.95236
"8560",1999-10-22,3.0798
"8561",1999-10-23,3.10104
"8562",1999-10-24,3.05856
"8563",1999-10-25,3.12228
"8564",1999-10-26,3.01608
"8565",1999-10-27,3.0798
"8566",1999-10-28,3.0798
"8567",1999-10-29,3.12228
"8568",1999-10-30,3.186
"8569",1999-10-31,3.186
"8570",2000-10-01,2.18064
"8571",2000-10-02,2.52048
"8572",2000-10-03,2.46384
"8573",2000-10-04,2.46384
"8574",2000-10-05,2.57712
"8575",2000-10-06,2.57712
"8576",2000-10-07,2.57712
"8577",2000-10-08,2.6904
"8578",2000-10-09,2.66208
"8579",2000-10-10,3.03024
"8580",2000-10-11,3.28512
"8581",2000-10-12,3.3984
"8582",2000-10-13,3.3984
"8583",2000-10-14,3.54
"8584",2000-10-15,3.51168
"8585",2000-10-16,3.54
"8586",2000-10-17,3.34176
"8587",2000-10-18,3.20016
"8588",2000-10-19,3.20016
"8589",2000-10-20,3.20016
"8590",2000-10-21,3.2568
"8591",2000-10-22,6.20208
"8592",2000-10-23,11.97936
"8593",2000-10-24,7.28532
"8594",2000-10-25,5.58612
"8595",2000-10-26,4.71528
"8596",2000-10-27,4.80024
"8597",2000-10-28,22.7268
"8598",2000-10-29,18.92484
"8599",2000-10-30,9.9828
"8600",2000-10-31,16.73712
"8601",2001-10-01,2.829168
"8602",2001-10-02,2.670576
"8603",2001-10-03,2.820672
"8604",2001-10-04,3.00192
"8605",2001-10-05,3.17184
"8606",2001-10-06,3.14352
"8607",2001-10-07,3.37008
"8608",2001-10-08,4.97016
"8609",2001-10-09,5.43744
"8610",2001-10-10,4.39668
"8611",2001-10-11,3.99312
"8612",2001-10-12,3.717
"8613",2001-10-13,3.65328
"8614",2001-10-14,3.54708
"8615",2001-10-15,3.186
"8616",2001-10-16,3.03732
"8617",2001-10-17,3.186
"8618",2001-10-18,3.0798
"8619",2001-10-19,2.9736
"8620",2001-10-20,2.84616
"8621",2001-10-21,2.88864
"8622",2001-10-22,2.90988
"8623",2001-10-23,2.8674
"8624",2001-10-24,2.84616
"8625",2001-10-25,2.82492
"8626",2001-10-26,2.90988
"8627",2001-10-27,3.10104
"8628",2001-10-28,3.10104
"8629",2001-10-29,3.01608
"8630",2001-10-30,2.93112
"8631",2001-10-31,3.20724
"8632",2002-10-01,3.14352
"8633",2002-10-02,3.22848
"8634",2002-10-03,2.7612
"8635",2002-10-04,3.03732
"8636",2002-10-05,3.0798
"8637",2002-10-06,3.01608
"8638",2002-10-07,2.8674
"8639",2002-10-08,3.37008
"8640",2002-10-09,3.20016
"8641",2002-10-10,2.88864
"8642",2002-10-11,2.88864
"8643",2002-10-12,2.88864
"8644",2002-10-13,2.94528
"8645",2002-10-14,2.88864
"8646",2002-10-15,2.88864
"8647",2002-10-16,2.826336
"8648",2002-10-17,2.94528
"8649",2002-10-18,3.14352
"8650",2002-10-19,3.51168
"8651",2002-10-20,2.7612
"8652",2002-10-21,2.7612
"8653",2002-10-22,3.56832
"8654",2002-10-23,2.78244
"8655",2002-10-24,3.12228
"8656",2002-10-25,3.14352
"8657",2002-10-26,3.27096
"8658",2002-10-27,3.46212
"8659",2002-10-28,3.80196
"8660",2002-10-29,3.84444
"8661",2002-10-30,3.75948
"8662",2002-10-31,3.63204
"8663",2003-10-01,2.271264
"8664",2003-10-02,2.398704
"8665",2003-10-03,2.395872
"8666",2003-10-04,2.574288
"8667",2003-10-05,2.585616
"8668",2003-10-06,2.52048
"8669",2003-10-07,2.52048
"8670",2003-10-08,2.608272
"8671",2003-10-09,2.758368
"8672",2003-10-10,2.795184
"8673",2003-10-11,3.22848
"8674",2003-10-12,3.45504
"8675",2003-10-13,3.03732
"8676",2003-10-14,2.78244
"8677",2003-10-15,3.20016
"8678",2003-10-16,2.9736
"8679",2003-10-17,2.88864
"8680",2003-10-18,2.88864
"8681",2003-10-19,2.88864
"8682",2003-10-20,2.86032
"8683",2003-10-21,2.88864
"8684",2003-10-22,2.91696
"8685",2003-10-23,2.91696
"8686",2003-10-24,2.86032
"8687",2003-10-25,2.832
"8688",2003-10-26,2.91696
"8689",2003-10-27,2.9736
"8690",2003-10-28,3.00192
"8691",2003-10-29,3.08688
"8692",2003-10-30,3.22848
"8693",2003-10-31,3.20016
"8694",2004-10-01,2.93112
"8695",2004-10-02,2.9736
"8696",2004-10-03,2.93112
"8697",2004-10-04,2.78244
"8698",2004-10-05,3.59664
"8699",2004-10-06,3.42672
"8700",2004-10-07,3.28512
"8701",2004-10-08,3.1152
"8702",2004-10-09,2.86032
"8703",2004-10-10,3.1152
"8704",2004-10-11,3.05856
"8705",2004-10-12,2.94528
"8706",2004-10-13,2.829168
"8707",2004-10-14,2.823504
"8708",2004-10-15,2.86032
"8709",2004-10-16,2.91696
"8710",2004-10-17,3.22848
"8711",2004-10-18,3.48336
"8712",2004-10-19,3.42672
"8713",2004-10-20,3.54
"8714",2004-10-21,2.73996
"8715",2004-10-22,2.84616
"8716",2004-10-23,3.86568
"8717",2004-10-24,14.91048
"8718",2004-10-25,13.14756
"8719",2004-10-26,8.19864
"8720",2004-10-27,6.32952
"8721",2004-10-28,7.26408
"8722",2004-10-29,18.28764
"8723",2004-10-30,26.1252
"8724",2004-10-31,25.0632
"8725",2005-10-01,2.305248
"8726",2005-10-02,2.636592
"8727",2005-10-03,2.659248
"8728",2005-10-04,2.630928
"8729",2005-10-05,2.63376
"8730",2005-10-06,2.724384
"8731",2005-10-07,2.664912
"8732",2005-10-08,2.710224
"8733",2005-10-09,2.781024
"8734",2005-10-10,2.758368
"8735",2005-10-11,2.458176
"8736",2005-10-12,2.679072
"8737",2005-10-13,3.08688
"8738",2005-10-14,3.14352
"8739",2005-10-15,3.20016
"8740",2005-10-16,3.28512
"8741",2005-10-17,3.3984
"8742",2005-10-18,2.9736
"8743",2005-10-19,3.86568
"8744",2005-10-20,4.71528
"8745",2005-10-21,4.1418
"8746",2005-10-22,3.90816
"8747",2005-10-23,3.75948
"8748",2005-10-24,3.63204
"8749",2005-10-25,3.63204
"8750",2005-10-26,3.58956
"8751",2005-10-27,3.41964
"8752",2005-10-28,3.35592
"8753",2005-10-29,3.48336
"8754",2005-10-30,3.56832
"8755",2005-10-31,3.52584
"8756",2006-10-01,2.582784
"8757",2006-10-02,2.509152
"8758",2006-10-03,2.404368
"8759",2006-10-04,2.475168
"8760",2006-10-05,2.622432
"8761",2006-10-06,3.08688
"8762",2006-10-07,2.82492
"8763",2006-10-08,2.93112
"8764",2006-10-09,2.95236
"8765",2006-10-10,3.2922
"8766",2006-10-11,2.99484
"8767",2006-10-12,2.90988
"8768",2006-10-13,2.71872
"8769",2006-10-14,2.99484
"8770",2006-10-15,5.54364
"8771",2006-10-16,4.779
"8772",2006-10-17,4.16304
"8773",2006-10-18,3.80196
"8774",2006-10-19,3.63204
"8775",2006-10-20,3.52584
"8776",2006-10-21,3.37716
"8777",2006-10-22,3.20724
"8778",2006-10-23,3.0798
"8779",2006-10-24,3.05856
"8780",2006-10-25,3.14352
"8781",2006-10-26,3.20724
"8782",2006-10-27,3.186
"8783",2006-10-28,3.22848
"8784",2006-10-29,3.33468
"8785",2006-10-30,3.37716
"8786",2006-10-31,3.35592
"8787",2007-10-01,3.17184
"8788",2007-10-02,3.1152
"8789",2007-10-03,2.88864
"8790",2007-10-04,2.6196
"8791",2007-10-05,2.832
"8792",2007-10-06,2.9736
"8793",2007-10-07,3.1152
"8794",2007-10-08,3.31344
"8795",2007-10-09,3.08688
"8796",2007-10-10,3.03024
"8797",2007-10-11,3.05856
"8798",2007-10-12,3.08688
"8799",2007-10-13,3.00192
"8800",2007-10-14,3.05856
"8801",2007-10-15,3.03024
"8802",2007-10-16,2.786688
"8803",2007-10-17,2.9736
"8804",2007-10-18,3.14352
"8805",2007-10-19,3.22848
"8806",2007-10-20,3.31344
"8807",2007-10-21,3.17184
"8808",2007-10-22,3.31344
"8809",2007-10-23,3.37008
"8810",2007-10-24,3.22848
"8811",2007-10-25,3.37008
"8812",2007-10-26,3.31344
"8813",2007-10-27,3.22848
"8814",2007-10-28,3.22848
"8815",2007-10-29,3.31344
"8816",2007-10-30,3.37008
"8817",2007-10-31,3.31344
"8818",2008-10-01,2.087184
"8819",2008-10-02,2.070192
"8820",2008-10-03,2.019216
"8821",2008-10-04,2.070192
"8822",2008-10-05,2.313744
"8823",2008-10-06,2.585616
"8824",2008-10-07,2.656416
"8825",2008-10-08,2.735712
"8826",2008-10-09,2.707392
"8827",2008-10-10,2.645088
"8828",2008-10-11,2.596944
"8829",2008-10-12,2.64792
"8830",2008-10-13,2.806512
